id|title|link|price|description|condition|gtin|brand|mpn|image_link|product_type|availability|quantity|shipping|shipping_weight|google_product_category|adwords_grouping|adwords_labels|gender|age_group|color|size|item_group_id|sale_price|adwords_redirect|identifier_exists|sale_price_effective_date|tax|custom_label_0|custom_label_1|custom_label_2|custom_label_3|custom_label_4|adult|promotion_id|shipping_length|shipping_width|shipping_height|shipping_label
ACC57195002W_ES|Tapa de batería Blackberry ACC-57195-002 blanca|https://www.maxmovil.com/es/tapa-de-bateria-blackberry-acc-57195-002-blanca.html|17.00|Os presentamos las nuevas fundas de batería de BlackBerry, diseñadas específicamente para tu Z30. Con ellas protegerás tu móvil de golpes, arañazos o salpicaduras. Con modo soporte de escritorio con diferentes ángulos de visión y compatible con NFC.|new|0802975858361|BlackBerry|MPN_ACC57195002W_ES|https://www.maxmovil.com/media/catalog/product/A/C/ACC57195002W.jpg|Accesorios > Repuestos|in stock|8|ES:::0|0.05||Accesorios > Repuestos|ACC57195002W_ES|unisex|adult||||11.50|https://tag.shopping-feed.com/v3/redirect/product/716faabc5dd86d8efe549243d68797d94f7088ad|||ES::0:|||||Accesorios||||||
ACKH635_ES|Kit de coche Anymode ACKH635 para Galaxy S3|https://www.maxmovil.com/es/kit-de-coche-anymode-ackh635-para-galaxy-s3.html|19.00|Proporciona un fácil acceso a tu Samsung Galaxy S III, con un montaje fácil y seguro gracias a la ventosa. Ajustable a tu Samsung Galaxy S3 i9300 aunque incorpore una funda de silicona o TPU.Producto compatible que es sustituto del Samsung ECS-K200BE original.|new|8809329155697|Otras|MPN_ACKH635_ES|https://www.maxmovil.com/media/catalog/product/a/c/ackh635.jpg|Accesorios > Coche|in stock|2|ES:::0|0.05||Accesorios > Coche|ACKH635_ES|unisex|adult||||4.84|https://tag.shopping-feed.com/v3/redirect/product/aaddcb9497b11160cd1010c79fb9c96156ddc7d9|||ES::0:|||||Accesorios||||||
AEBB9500_ES|Auriculares Estereo Blackberry 9500/Storm HDW-15766-005|https://www.maxmovil.com/es/auriculares-estereo-blackberry-9500-storm-hdw-15766-005.html|17.00|Auriculares Estereo Blackberry para 9500/Storm|new|5013742143688|BlackBerry|MPN_AEBB9500_ES|https://www.maxmovil.com/media/catalog/product/a/e/aebb9500_aebb9500.jpg|Con cable|in stock|1|ES:::0|0.05||Con cable|AEBB9500_ES|unisex|adult|Negro||||https://tag.shopping-feed.com/v3/redirect/product/d61eb94a4a6f9a8ecafd72a0cf1e520c396df9d8|||ES::0:|||||Accesorios||||||
AENKWH101B_ES|Auriculares Estereo Nokia WH-101 Blanco|https://www.maxmovil.com/es/auriculares-estereo-nokia-wh-101-blanco.html|9.00|Auriculares Estereo Originales Nokia WH-101 Blanco compatible con varios modelos de Nokia, escucha tu música allá a donde vayas con una gran calidad.|new|0999123204891|Nokia|MPN_AENKWH101B_ES|https://www.maxmovil.com/media/catalog/product/a/e/aenkwh101b_aenkwh101b.jpg|Con cable|in stock|7|ES:::0|0.05||Con cable|AENKWH101B_ES|unisex|adult|Blanco|||3.63|https://tag.shopping-feed.com/v3/redirect/product/cd4ef3da945259c6399804ddee234baf5501ea7c|||ES::0:|||||Accesorios||||||
AENKWH101N_ES|Auriculares Estereo Nokia WH-101 Negro|https://www.maxmovil.com/es/auriculares-estereo-nokia-wh-101-negro.html|9.00|Auriculares Estereo Originales Nokia WH-101 NegroCompatible con los modelos Nokia:Nokia 1202, 1203, 1661, 1662, 2330, 2680, 5000, 7100 Supernova, 7210 Supernova, E66, E71|new|0999123204890|Nokia|MPN_AENKWH101N_ES|https://www.maxmovil.com/media/catalog/product/a/e/aenkwh101n_aenkwh101n.jpg|Con cable|in stock|10|ES:::0|0.05||Con cable|AENKWH101N_ES|unisex|adult|Negro|||3.63|https://tag.shopping-feed.com/v3/redirect/product/de5ed714be22bfab542962b44b384c1b25a9d140|||ES::0:|||||Accesorios||||||
AEP433M20_ES|Manos libres Samsung AAEP433 M20 Negro|https://www.maxmovil.com/es/manos-libres-samsung-aaep433-m20-negro.html|9.00|Manos libres Samsung AAEP433 con AARM021 Negro|new|0999123206374|Samsung|MPN_AEP433M20_ES|https://www.maxmovil.com/media/catalog/product/a/e/aep433m20_aep433m20.jpg|Con cable|in stock|10|ES:::0|0.05||Con cable|AEP433M20_ES|unisex|adult|Negro|||6.05|https://tag.shopping-feed.com/v3/redirect/product/853b3ab91fc80f546099cef2b682f1b973fe218c|||ES::0:|||||Accesorios||||||
AGPB009A003_ES|Batería original Sony AGPB009-A003 para Xperia Go|https://www.maxmovil.com/es/bateria-original-sony-agpb009-a003-para-xperia-go.html|19.00|Recambio original para la batería de tu teléfono móvil Sony Xperia Go St27i, recupera al máximo el rendimiento de tu smartphoneCaracterísticas:- Capacidad de 1265 mAh- Tecnología Li-IonCompatible con los teléfonos móviles Sony Xperia Go st27i|new|4894262139426|Sony|MPN_AGPB009A003_ES|https://www.maxmovil.com/media/catalog/product/a/g/agpb009a003.jpg|Accesorios > Baterías|in stock|2|ES:::0|0.05||Accesorios > Baterías|AGPB009A003_ES|unisex|adult||||8.47|https://tag.shopping-feed.com/v3/redirect/product/5328ca2754e02e13ac6a1cd729bc2592666ef2b6|||ES::0:|||||Accesorios||||||
AL1C5009DMBL_ES|Alcatel 1C 1GB/16GB Azul Dual SIM 5009D|https://www.maxmovil.com/es/alcatel-1c-1gb-16gb-azul-dual-sim-5009d.html|79.00|Alcatel 1C: más barato imposibleSúper económico y con un aspecto elegante, así es el Alcatel 1C. De su diseño destaca el cuerpo de aluminio cepillado, con suaves curvas en los bordes para hacerlo más cómodo de manejar y de guardar en el bolsillo. La pantalla de 5,3 pulgadas presenta una relación 18:9, un formato más inmersivo para disfrutar vídeos y juegos.Ideal para las redes socialesTanto su cámara trasera de 13 megapíxeles como la frontal de 8 megapíxeles están equipadas con flash. No sólo eso, sino que el Alcatel 1C dispone de varios modos para conseguir fotos geniales. Por ejemplo, el modo fotomatón captura cuatro fotos en 3 segundos. El modo Instant Collage, por su parte, organiza las fotos a modo de historieta. Todas estas imágenes son perfectas para compartir.|new|4894461761732|Alcatel|MPN_AL1C5009DMBL_ES|https://www.maxmovil.com/media/catalog/product/a/l/alcatel_1c_azul.jpg|Smartphone|in stock|5|ES:::0|0.5||Smartphone|AL1C5009DMBL_ES|unisex|adult|Azul|||78.75|https://tag.shopping-feed.com/v3/redirect/product/ae5920e2fb9bb82abcf6197a2180b8cabc8a090f|||ES::0:|16 GB|De 2001 a 2500 mAh|de 5,1 a 5,5"||Móviles libres||||||
AL3088X4GBMBL_ES|Alcatel 3088X 512MB/4GB Azul Metálico|https://www.maxmovil.com/es/alcatel-3088x-512mb-4gb-azul-metalico.html|60.00|Alcatel 3088X Presentado inicialmente como un móvil sencillo, el Alcatel 3088X esconde mucho más bajo esa apariencia. Con teclado físico y pantalla pequeña, este terminal tiene capacidad para aplicaciones tan conocidas como Whatsapp, Google Maps, Facebook y Google. Estamos hablando de la generación intermedia entre los smartphones y los móviles clásicos.Con conectividad 4G, Wi-Fi con punto de acceso y GPS, se trata del móvil perfecto para esas personas que no se llevan demasiado bien con la tecnología pero quieren estar conectados. Con 512 MB de RAM y 4 GB de almacenamiento interno ampliable a 32GB, estamos ante uno de los móviles con mejores prestaciones que cumple las tres B: bueno, bonito y barato.|new|4894461808550|Alcatel|MPN_AL3088X4GBMBL_ES|https://www.maxmovil.com/media/catalog/product/a/l/alcatel-3088x-azul.jpg|Móviles clásicos|in stock|5|ES:::0|0.5||Móviles clásicos|AL3088X4GBMBL_ES|unisex|adult|Azul||||https://tag.shopping-feed.com/v3/redirect/product/7bbebd99c9db443aebb4b0f4b4124693b103775e|||ES::0:|4 GB|De 1501 a 2000 mAh|Hasta 4"||Móviles libres||||||
AL3088X4GBMMGY_ES|Alcatel 3088X 512MB/4GB Gris Metálico|https://www.maxmovil.com/es/alcatel-3088x-512mb-4gb-cinza-metalico.html|60.00|Alcatel 3088X Presentado inicialmente como un móvil sencillo, el Alcatel 3088X esconde mucho más bajo esa apariencia. Con teclado físico y pantalla pequeña, este terminal tiene capacidad para aplicaciones tan conocidas como Whatsapp, Google Maps, Facebook y Google. Estamos hablando de la generación intermedia entre los smartphones y los móviles clásicos.Con conectividad 4G, Wi-Fi con punto de acceso y GPS, se trata del móvil perfecto para esas personas que no se llevan demasiado bien con la tecnología pero quieren estar conectados. Con 512 MB de RAM y 4 GB de almacenamiento interno ampliable a 32GB, estamos ante uno de los móviles con mejores prestaciones que cumple las tres B: bueno, bonito y barato.|new|4894461808567|Alcatel|MPN_AL3088X4GBMMGY_ES|https://www.maxmovil.com/media/catalog/product/a/l/alcatel-3088x-gris.jpg|Móviles clásicos|in stock|5|ES:::0|0.5||Móviles clásicos|AL3088X4GBMMGY_ES|unisex|adult|Gris||||https://tag.shopping-feed.com/v3/redirect/product/76be9a1267a9f31d8fcd1b7d1d9199a665ee0ad3|||ES::0:|4 GB|De 1501 a 2000 mAh|Hasta 4"||Móviles libres||||||
AL5024D1SDS64GBMBK_ES|Alcatel 1S 4GB/64GB Negro Dual SIM 5024F|https://www.maxmovil.com/es/alcatel-1s-4gb-64gb-negro-dual-sim-5024f.html|122.00|El Alcatel 1S es un teléfono robusto que puede ayudarte en todo lo que necesites. Ejecuta múltiples tareas y aplicaciones exigentes, y descarga contenido al instante con su procesador de ocho núcleos y su gran memoria RAM/ROM. Disfruta de una inmersión increíble con la pantalla Full View 18:9 HD+ de 5,5 pulgadas del Alcatel 1S y captura el momento justo como lo imaginas gracias a su doble cámara trasera (con bokeh y gran apertura).RENDIMIENTO PERFECTOTu teléfono debe estar a tu servicio, no al revés. Ejecuta múltiples tareas y aplicaciones exigentes con el máximo rendimiento gracias a sus 3 GB de RAM y 32 GB de ROM. Descarga y carga contenido más rápido gracias a su procesador de ocho núcleos. Su batería de 3060 mAh te brinda conexión y movilidad sin cables durante todo el día.FOTOGRAFÍA ARTÍSTICACaptura lo que ves y la atención de los demás con las cámaras del Alcatel 1S. Aplica a tus fotos un bonito efecto de desenfoque bokeh con su doble cámara trasera de 13 MP (interpolados a 16 MP) + 2 MP. Aprovecha su gran apertura trasera para capturar más luz y el flash LED de la cámara frontal para iluminar tus selfies y conseguir fotos perfectas en todas las situaciones.PANTALLA ALCATEL FULL VIEW 18:9No te conformes con ver una pantalla: aspira a disfrutar de una gran experiencia. La pantalla Full View HD+ 18:9 de 5,5 pulgadas del Alcatel 1S, con un 81 % de relación pantalla/cuerpo*, ofrece gran definición y una experiencia expansiva que te atrapará cada vez que veas imágenes, juegues o disfrutes de contenido en streaming.DISEÑO ÚNICOEl acabado cepillado pulido da al Alcatel 1S un toque moderno y metalizado. El cristal frontal líquido 2.5D le brinda un contorno elegante y su pantalla te permite vivir una gran experiencia integral.|new|4894461808628|Alcatel|MPN_AL5024D1SDS64GBMBK_ES|https://www.maxmovil.com/media/catalog/product/c/o/comprar-alcatel-1s-negro_1_1.jpg|Smartphone|in stock|10|ES:::0|0.5||Smartphone|AL5024D1SDS64GBMBK_ES|unisex|adult|Negro||||https://tag.shopping-feed.com/v3/redirect/product/07053592a3ffb01d532c0b7e8909cf0c2d0e8c04|||ES::0:|64 GB|De 3001 a 3500 mAh|de 5,1 a 5,5"||Móviles libres||||||
AL5024D1SDS64GBMBL_ES|Alcatel 1S 4GB/64GB Azul Dual SIM 5024F|https://www.maxmovil.com/es/alcatel-1s-4gb-64gb-azul-dual-sim-5024f.html|122.00|El Alcatel 1S es un teléfono robusto que puede ayudarte en todo lo que necesites. Ejecuta múltiples tareas y aplicaciones exigentes, y descarga contenido al instante con su procesador de ocho núcleos y su gran memoria RAM/ROM. Disfruta de una inmersión increíble con la pantalla Full View 18:9 HD+ de 5,5 pulgadas del Alcatel 1S y captura el momento justo como lo imaginas gracias a su doble cámara trasera (con bokeh y gran apertura).RENDIMIENTO PERFECTOTu teléfono debe estar a tu servicio, no al revés. Ejecuta múltiples tareas y aplicaciones exigentes con el máximo rendimiento gracias a sus 3 GB de RAM y 32 GB de ROM. Descarga y carga contenido más rápido gracias a su procesador de ocho núcleos. Su batería de 3060 mAh te brinda conexión y movilidad sin cables durante todo el día.FOTOGRAFÍA ARTÍSTICACaptura lo que ves y la atención de los demás con las cámaras del Alcatel 1S. Aplica a tus fotos un bonito efecto de desenfoque bokeh con su doble cámara trasera de 13 MP (interpolados a 16 MP) + 2 MP. Aprovecha su gran apertura trasera para capturar más luz y el flash LED de la cámara frontal para iluminar tus selfies y conseguir fotos perfectas en todas las situaciones.PANTALLA ALCATEL FULL VIEW 18:9No te conformes con ver una pantalla: aspira a disfrutar de una gran experiencia. La pantalla Full View HD+ 18:9 de 5,5 pulgadas del Alcatel 1S, con un 81 % de relación pantalla/cuerpo*, ofrece gran definición y una experiencia expansiva que te atrapará cada vez que veas imágenes, juegues o disfrutes de contenido en streaming.DISEÑO ÚNICOEl acabado cepillado pulido da al Alcatel 1S un toque moderno y metalizado. El cristal frontal líquido 2.5D le brinda un contorno elegante y su pantalla te permite vivir una gran experiencia integral.|new|4894461808635|Alcatel|MPN_AL5024D1SDS64GBMBL_ES|https://www.maxmovil.com/media/catalog/product/c/o/comprar-alcatel-1s-azul_1_1.jpg|Smartphone|in stock|8|ES:::0|0.5||Smartphone|AL5024D1SDS64GBMBL_ES|unisex|adult|Azul||||https://tag.shopping-feed.com/v3/redirect/product/74e5c60e0077722779d116643e0eed766c0e56c2|||ES::0:|64 GB|De 3001 a 3500 mAh|de 5,1 a 5,5"||Móviles libres||||||
AL5024D1SDS64GBMGD_ES|Alcatel 1S 4GB/64GB Oro Dual SIM 5024F|https://www.maxmovil.com/es/alcatel-1s-6gb-64gb-oro-dual-sim-5024f.html|122.00|El Alcatel 1S es un teléfono robusto que puede ayudarte en todo lo que necesites. Ejecuta múltiples tareas y aplicaciones exigentes, y descarga contenido al instante con su procesador de ocho núcleos y su gran memoria RAM/ROM. Disfruta de una inmersión increíble con la pantalla Full View 18:9 HD+ de 5,5 pulgadas del Alcatel 1S y captura el momento justo como lo imaginas gracias a su doble cámara trasera (con bokeh y gran apertura).RENDIMIENTO PERFECTOTu teléfono debe estar a tu servicio, no al revés. Ejecuta múltiples tareas y aplicaciones exigentes con el máximo rendimiento gracias a sus 3 GB de RAM y 32 GB de ROM. Descarga y carga contenido más rápido gracias a su procesador de ocho núcleos. Su batería de 3060 mAh te brinda conexión y movilidad sin cables durante todo el día.FOTOGRAFÍA ARTÍSTICACaptura lo que ves y la atención de los demás con las cámaras del Alcatel 1S. Aplica a tus fotos un bonito efecto de desenfoque bokeh con su doble cámara trasera de 13 MP (interpolados a 16 MP) + 2 MP. Aprovecha su gran apertura trasera para capturar más luz y el flash LED de la cámara frontal para iluminar tus selfies y conseguir fotos perfectas en todas las situaciones.PANTALLA ALCATEL FULL VIEW 18:9No te conformes con ver una pantalla: aspira a disfrutar de una gran experiencia. La pantalla Full View HD+ 18:9 de 5,5 pulgadas del Alcatel 1S, con un 81 % de relación pantalla/cuerpo*, ofrece gran definición y una experiencia expansiva que te atrapará cada vez que veas imágenes, juegues o disfrutes de contenido en streaming.DISEÑO ÚNICOEl acabado cepillado pulido da al Alcatel 1S un toque moderno y metalizado. El cristal frontal líquido 2.5D le brinda un contorno elegante y su pantalla te permite vivir una gran experiencia integral.|new|4894461808642|Alcatel|MPN_AL5024D1SDS64GBMGD_ES|https://www.maxmovil.com/media/catalog/product/c/o/comprar-alcatel-1s-oro_1.jpg|Smartphone|in stock|7|ES:::0|0.5||Smartphone|AL5024D1SDS64GBMGD_ES|unisex|adult|Oro||||https://tag.shopping-feed.com/v3/redirect/product/a438c01992f8856fd31a9bc9655be40a58340186|||ES::0:|64 GB|De 3001 a 3500 mAh|de 5,1 a 5,5"||Móviles libres||||||
AL5024D1SDSMBK_ES|Alcatel 1S 3GB/32GB Negro Dual SIM 5024D|https://www.maxmovil.com/es/alcatel-1s-3gb-32gb-negro-dual-sim-5024d.html|97.00|El Alcatel 1S es un teléfono robusto que puede ayudarte en todo lo que necesites. Ejecuta múltiples tareas y aplicaciones exigentes, y descarga contenido al instante con su procesador de ocho núcleos y su gran memoria RAM/ROM. Disfruta de una inmersión increíble con la pantalla Full View 18:9 HD+ de 5,5 pulgadas del Alcatel 1S y captura el momento justo como lo imaginas gracias a su doble cámara trasera (con bokeh y gran apertura).RENDIMIENTO PERFECTOTu teléfono debe estar a tu servicio, no al revés. Ejecuta múltiples tareas y aplicaciones exigentes con el máximo rendimiento gracias a sus 3 GB de RAM y 32 GB de ROM. Descarga y carga contenido más rápido gracias a su procesador de ocho núcleos. Su batería de 3060 mAh te brinda conexión y movilidad sin cables durante todo el día.FOTOGRAFÍA ARTÍSTICACaptura lo que ves y la atención de los demás con las cámaras del Alcatel 1S. Aplica a tus fotos un bonito efecto de desenfoque bokeh con su doble cámara trasera de 13 MP (interpolados a 16 MP) + 2 MP. Aprovecha su gran apertura trasera para capturar más luz y el flash LED de la cámara frontal para iluminar tus selfies y conseguir fotos perfectas en todas las situaciones.PANTALLA ALCATEL FULL VIEW 18:9No te conformes con ver una pantalla: aspira a disfrutar de una gran experiencia. La pantalla Full View HD+ 18:9 de 5,5 pulgadas del Alcatel 1S, con un 81 % de relación pantalla/cuerpo*, ofrece gran definición y una experiencia expansiva que te atrapará cada vez que veas imágenes, juegues o disfrutes de contenido en streaming.DISEÑO ÚNICOEl acabado cepillado pulido da al Alcatel 1S un toque moderno y metalizado. El cristal frontal líquido 2.5D le brinda un contorno elegante y su pantalla te permite vivir una gran experiencia integral.|new|4894461796253|Alcatel|MPN_AL5024D1SDSMBK_ES|https://www.maxmovil.com/media/catalog/product/c/o/comprar-alcatel-1s-negro_1.jpg|Smartphone|in stock|3|ES:::0|0.5||Smartphone|AL5024D1SDSMBK_ES|unisex|adult|Negro||||https://tag.shopping-feed.com/v3/redirect/product/4a5914cfef17540331f16973aed32be83ae0fa00|||ES::0:|32 GB|De 3001 a 3500 mAh|de 5,1 a 5,5"||Móviles libres||||||
AL5024D1SDSMBL_ES|Alcatel 1S 3GB/32GB Azul Dual SIM 5024D|https://www.maxmovil.com/es/alcatel-1s-3gb-32gb-azul-dual-sim-5024d.html|97.00|El Alcatel 1S es un teléfono robusto que puede ayudarte en todo lo que necesites. Ejecuta múltiples tareas y aplicaciones exigentes, y descarga contenido al instante con su procesador de ocho núcleos y su gran memoria RAM/ROM. Disfruta de una inmersión increíble con la pantalla Full View 18:9 HD+ de 5,5 pulgadas del Alcatel 1S y captura el momento justo como lo imaginas gracias a su doble cámara trasera (con bokeh y gran apertura).RENDIMIENTO PERFECTOTu teléfono debe estar a tu servicio, no al revés. Ejecuta múltiples tareas y aplicaciones exigentes con el máximo rendimiento gracias a sus 3 GB de RAM y 32 GB de ROM. Descarga y carga contenido más rápido gracias a su procesador de ocho núcleos. Su batería de 3060 mAh te brinda conexión y movilidad sin cables durante todo el día.FOTOGRAFÍA ARTÍSTICACaptura lo que ves y la atención de los demás con las cámaras del Alcatel 1S. Aplica a tus fotos un bonito efecto de desenfoque bokeh con su doble cámara trasera de 13 MP (interpolados a 16 MP) + 2 MP. Aprovecha su gran apertura trasera para capturar más luz y el flash LED de la cámara frontal para iluminar tus selfies y conseguir fotos perfectas en todas las situaciones.PANTALLA ALCATEL FULL VIEW 18:9No te conformes con ver una pantalla: aspira a disfrutar de una gran experiencia. La pantalla Full View HD+ 18:9 de 5,5 pulgadas del Alcatel 1S, con un 81 % de relación pantalla/cuerpo*, ofrece gran definición y una experiencia expansiva que te atrapará cada vez que veas imágenes, juegues o disfrutes de contenido en streaming.DISEÑO ÚNICOEl acabado cepillado pulido da al Alcatel 1S un toque moderno y metalizado. El cristal frontal líquido 2.5D le brinda un contorno elegante y su pantalla te permite vivir una gran experiencia integral.|new|4894461796260|Alcatel|MPN_AL5024D1SDSMBL_ES|https://www.maxmovil.com/media/catalog/product/c/o/comprar-alcatel-1s-azul_1.jpg|Smartphone|in stock|4|ES:::0|0.5||Smartphone|AL5024D1SDSMBL_ES|unisex|adult|Azul||||https://tag.shopping-feed.com/v3/redirect/product/da38afaf8258debdc7ed2a2a53b743ccad1656ce|||ES::0:|32 GB|De 3001 a 3500 mAh|de 5,1 a 5,5"||Móviles libres||||||
